"National Healthcare Safety Network (NHSN) Hospital Respiratory Data (downloaded on "Mar-06-2025)
Influenza Division - Centers for Disease Control and Prevention.
Week,Season,Measure,Region,RegionDescription,Measure_Value
202106,2020-21,Average patients with influenza in ICU,2,HHS Region,4.86
202106,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.15
202106,2020-21,Influenza Hospital Admissions,3,HHS Region,45
202106,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,41.43
202106,2020-21,Average patients with influenza in ICU,3,HHS Region,9.86
202106,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.2
202106,2020-21,Influenza Hospital Admissions,4,HHS Region,136
202106,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,120
202106,2020-21,Average patients with influenza in ICU,4,HHS Region,24.71
202106,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.04
202106,2020-21,Influenza Hospital Admissions,5,HHS Region,19
202106,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,13.71
202106,2020-21,Average patients with influenza in ICU,5,HHS Region,2.71
202106,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.25
202106,2020-21,Influenza Hospital Admissions,6,HHS Region,106
202106,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,84
202106,2020-21,Average patients with influenza in ICU,6,HHS Region,15.86
202106,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.07
202106,2020-21,Influenza Hospital Admissions,7,HHS Region,10
202106,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,4.14
202106,2020-21,Average patients with influenza in ICU,7,HHS Region,0
202106,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.02
202106,2020-21,Influenza Hospital Admissions,8,HHS Region,3
202106,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,3.14
202106,2020-21,Average patients with influenza in ICU,8,HHS Region,0
202106,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.05
202106,2020-21,Influenza Hospital Admissions,9,HHS Region,27
202106,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,70.86
202106,2020-21,Average patients with influenza in ICU,9,HHS Region,9.29
202106,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.01
202106,2020-21,Influenza Hospital Admissions,10,HHS Region,2
202106,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,1.57
202106,2020-21,Average patients with influenza in ICU,10,HHS Region,0
202107,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.03
202107,2020-21,Influenza Hospital Admissions,1,HHS Region,5
202107,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,5.57
202107,2020-21,Average patients with influenza in ICU,1,HHS Region,1.14
202107,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.12
202107,2020-21,Influenza Hospital Admissions,2,HHS Region,39
202107,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,47.86
202107,2020-21,Average patients with influenza in ICU,2,HHS Region,7
202114,2020-21,Average patients with influenza in ICU,5,HHS Region,3.29
202114,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.15
202114,2020-21,Influenza Hospital Admissions,6,HHS Region,62
202114,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,45.57
202114,2020-21,Average patients with influenza in ICU,6,HHS Region,12.43
202114,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.08
202114,2020-21,Influenza Hospital Admissions,7,HHS Region,11
202114,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,3.71
202114,2020-21,Average patients with influenza in ICU,7,HHS Region,2.71
202114,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.02
202114,2020-21,Influenza Hospital Admissions,8,HHS Region,3
202114,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,0.29
202114,2020-21,Average patients with influenza in ICU,8,HHS Region,0
202114,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.03
202114,2020-21,Influenza Hospital Admissions,9,HHS Region,13
202114,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,23.57
202114,2020-21,Average patients with influenza in ICU,9,HHS Region,1.57
202114,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.01
202114,2020-21,Influenza Hospital Admissions,10,HHS Region,2
202114,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,0.43
202114,2020-21,Average patients with influenza in ICU,10,HHS Region,0
202115,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.01
202115,2020-21,Influenza Hospital Admissions,1,HHS Region,1
202115,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,2.71
202115,2020-21,Average patients with influenza in ICU,1,HHS Region,1
202115,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.14
202115,2020-21,Influenza Hospital Admissions,2,HHS Region,43
202115,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,65.43
202115,2020-21,Average patients with influenza in ICU,2,HHS Region,5.71
202115,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.1
202115,2020-21,Influenza Hospital Admissions,3,HHS Region,31
202115,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,28.57
202115,2020-21,Average patients with influenza in ICU,3,HHS Region,5
202115,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.17
202115,2020-21,Influenza Hospital Admissions,4,HHS Region,112
202115,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,74.57
202115,2020-21,Average patients with influenza in ICU,4,HHS Region,12.71
202115,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.07
202115,2020-21,Influenza Hospital Admissions,5,HHS Region,39
202115,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,14.57
202115,2020-21,Average patients with influenza in ICU,5,HHS Region,3.57
202115,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.12
202115,2020-21,Influenza Hospital Admissions,6,HHS Region,50
202115,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,38.14
202115,2020-21,Average patients with influenza in ICU,6,HHS Region,11.29
202115,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.11
202115,2020-21,Influenza Hospital Admissions,7,HHS Region,16
202115,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,2.86
202115,2020-21,Average patients with influenza in ICU,7,HHS Region,2.86
202115,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.01
202115,2020-21,Influenza Hospital Admissions,8,HHS Region,1
202115,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,1.14
202115,2020-21,Average patients with influenza in ICU,8,HHS Region,0
202115,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.03
202115,2020-21,Influenza Hospital Admissions,9,HHS Region,17
202115,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,24.71
202115,2020-21,Average patients with influenza in ICU,9,HHS Region,2.14
202115,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0
202115,2020-21,Influenza Hospital Admissions,10,HHS Region,0
202123,2020-21,Influenza Hospital Admissions,2,HHS Region,20
202123,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,68
202123,2020-21,Average patients with influenza in ICU,2,HHS Region,3.29
202123,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.09
202123,2020-21,Influenza Hospital Admissions,3,HHS Region,29
202123,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,20.14
202123,2020-21,Average patients with influenza in ICU,3,HHS Region,2.86
202123,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.1
202123,2020-21,Influenza Hospital Admissions,4,HHS Region,64
202123,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,52.71
202123,2020-21,Average patients with influenza in ICU,4,HHS Region,11
202123,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.01
202123,2020-21,Influenza Hospital Admissions,5,HHS Region,5
202123,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,10
202123,2020-21,Average patients with influenza in ICU,5,HHS Region,1.71
202123,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.09
202123,2020-21,Influenza Hospital Admissions,6,HHS Region,40
202123,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,34.86
202123,2020-21,Average patients with influenza in ICU,6,HHS Region,9.43
202123,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.01
202123,2020-21,Influenza Hospital Admissions,7,HHS Region,1
202123,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,0.29
202123,2020-21,Average patients with influenza in ICU,7,HHS Region,0
202123,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.13
202123,2020-21,Influenza Hospital Admissions,8,HHS Region,16
202123,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,6.71
202123,2020-21,Average patients with influenza in ICU,8,HHS Region,1
202123,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.02
202123,2020-21,Influenza Hospital Admissions,9,HHS Region,9
202123,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,16.71
202123,2020-21,Average patients with influenza in ICU,9,HHS Region,1.57
202123,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.01
202123,2020-21,Influenza Hospital Admissions,10,HHS Region,1
202123,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,0.86
202123,2020-21,Average patients with influenza in ICU,10,HHS Region,0
202124,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0
202124,2020-21,Influenza Hospital Admissions,1,HHS Region,0
202124,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,3.43
202124,2020-21,Average patients with influenza in ICU,1,HHS Region,1.14
202124,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.07
202124,2020-21,Influenza Hospital Admissions,2,HHS Region,23
202124,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,68
202124,2020-21,Average patients with influenza in ICU,2,HHS Region,3.14
202124,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.1
202124,2020-21,Influenza Hospital Admissions,3,HHS Region,32
202124,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,17.43
202124,2020-21,Average patients with influenza in ICU,3,HHS Region,2.57
202124,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.07
202124,2020-21,Influenza Hospital Admissions,4,HHS Region,45
202124,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,37.71
202124,2020-21,Average patients with influenza in ICU,4,HHS Region,7
202124,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.02
202124,2020-21,Influenza Hospital Admissions,5,HHS Region,9
202124,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,12.43
202124,2020-21,Average patients with influenza in ICU,5,HHS Region,0.86
202124,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.09
202124,2020-21,Influenza Hospital Admissions,6,HHS Region,40
202124,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,29
202124,2020-21,Average patients with influenza in ICU,6,HHS Region,6.57
202131,2020-21,Average patients with influenza in ICU,9,HHS Region,1.14
202131,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.01
202131,2020-21,Influenza Hospital Admissions,10,HHS Region,1
202131,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,1.14
202131,2020-21,Average patients with influenza in ICU,10,HHS Region,0
202132,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.01
202132,2020-21,Influenza Hospital Admissions,1,HHS Region,1
202132,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,1.14
202132,2020-21,Average patients with influenza in ICU,1,HHS Region,0
202132,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.09
202132,2020-21,Influenza Hospital Admissions,2,HHS Region,29
202132,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,80
202132,2020-21,Average patients with influenza in ICU,2,HHS Region,4
202132,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.1
202132,2020-21,Influenza Hospital Admissions,3,HHS Region,31
202132,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,23
202132,2020-21,Average patients with influenza in ICU,3,HHS Region,4.57
202132,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.13
202132,2020-21,Influenza Hospital Admissions,4,HHS Region,85
202132,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,70.57
202132,2020-21,Average patients with influenza in ICU,4,HHS Region,17.43
202132,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.07
202132,2020-21,Influenza Hospital Admissions,5,HHS Region,36
202132,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,28
202132,2020-21,Average patients with influenza in ICU,5,HHS Region,5.29
202132,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.08
202132,2020-21,Influenza Hospital Admissions,6,HHS Region,36
202132,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,41
202132,2020-21,Average patients with influenza in ICU,6,HHS Region,7.71
202132,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.02
202132,2020-21,Influenza Hospital Admissions,7,HHS Region,3
202132,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,3.57
202132,2020-21,Average patients with influenza in ICU,7,HHS Region,0
202132,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.03
202132,2020-21,Influenza Hospital Admissions,8,HHS Region,4
202132,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,6.43
202132,2020-21,Average patients with influenza in ICU,8,HHS Region,0.71
202132,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.05
202132,2020-21,Influenza Hospital Admissions,9,HHS Region,25
202132,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,20.29
202132,2020-21,Average patients with influenza in ICU,9,HHS Region,0.57
202132,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0
202132,2020-21,Influenza Hospital Admissions,10,HHS Region,0
202132,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,0.29
202132,2020-21,Average patients with influenza in ICU,10,HHS Region,0
202133,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0
202133,2020-21,Influenza Hospital Admissions,1,HHS Region,0
202133,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,1
202133,2020-21,Average patients with influenza in ICU,1,HHS Region,0
202133,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.12
202133,2020-21,Influenza Hospital Admissions,2,HHS Region,37
202133,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,79.43
202133,2020-21,Average patients with influenza in ICU,2,HHS Region,4.43
202133,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.11
202133,2020-21,Influenza Hospital Admissions,3,HHS Region,33
202042,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0
202042,2020-21,Influenza Hospital Admissions,10,HHS Region,0
202042,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,0
202042,2020-21,Average patients with influenza in ICU,10,HHS Region,0
202043,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.01
202043,2020-21,Influenza Hospital Admissions,1,HHS Region,2
202043,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,0.29
202043,2020-21,Average patients with influenza in ICU,1,HHS Region,0
202043,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.03
202043,2020-21,Influenza Hospital Admissions,2,HHS Region,8
202043,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,7.14
202043,2020-21,Average patients with influenza in ICU,2,HHS Region,1.57
202043,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.02
202043,2020-21,Influenza Hospital Admissions,3,HHS Region,5
202043,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,7.57
202043,2020-21,Average patients with influenza in ICU,3,HHS Region,2.14
202043,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.11
202043,2020-21,Influenza Hospital Admissions,4,HHS Region,72
202043,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,43.29
202043,2020-21,Average patients with influenza in ICU,4,HHS Region,7.43
202043,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.02
202043,2020-21,Influenza Hospital Admissions,5,HHS Region,10
202043,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,4.43
202043,2020-21,Average patients with influenza in ICU,5,HHS Region,2.14
202043,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.14
202043,2020-21,Influenza Hospital Admissions,6,HHS Region,61
202043,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,39.43
202043,2020-21,Average patients with influenza in ICU,6,HHS Region,10.86
202043,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.11
202043,2020-21,Influenza Hospital Admissions,7,HHS Region,15
202043,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,6.86
202043,2020-21,Average patients with influenza in ICU,7,HHS Region,2.29
202043,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.01
202043,2020-21,Influenza Hospital Admissions,8,HHS Region,1
202043,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,1
202043,2020-21,Average patients with influenza in ICU,8,HHS Region,0
202043,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.03
202043,2020-21,Influenza Hospital Admissions,9,HHS Region,17
202043,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,32.86
202043,2020-21,Average patients with influenza in ICU,9,HHS Region,6.43
202043,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.01
202043,2020-21,Influenza Hospital Admissions,10,HHS Region,1
202043,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,4.29
202043,2020-21,Average patients with influenza in ICU,10,HHS Region,0.71
202044,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.04
202044,2020-21,Influenza Hospital Admissions,1,HHS Region,6
202044,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,2.29
202044,2020-21,Average patients with influenza in ICU,1,HHS Region,0
202044,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.09
202044,2020-21,Influenza Hospital Admissions,2,HHS Region,27
202044,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,24
202044,2020-21,Average patients with influenza in ICU,2,HHS Region,6.29
202044,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.1
202044,2020-21,Influenza Hospital Admissions,3,HHS Region,31
202044,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,17.43
202051,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,223.71
202051,2020-21,Average patients with influenza in ICU,6,HHS Region,21.43
202051,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.24
202051,2020-21,Influenza Hospital Admissions,7,HHS Region,34
202051,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,16.71
202051,2020-21,Average patients with influenza in ICU,7,HHS Region,2
202051,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.07
202051,2020-21,Influenza Hospital Admissions,8,HHS Region,8
202051,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,6.14
202051,2020-21,Average patients with influenza in ICU,8,HHS Region,2.57
202051,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.13
202051,2020-21,Influenza Hospital Admissions,9,HHS Region,69
202051,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,149.14
202051,2020-21,Average patients with influenza in ICU,9,HHS Region,25.14
202051,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.02
202051,2020-21,Influenza Hospital Admissions,10,HHS Region,3
202051,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,1.86
202051,2020-21,Average patients with influenza in ICU,10,HHS Region,0
202052,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.04
202052,2020-21,Influenza Hospital Admissions,1,HHS Region,6
202052,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,6.86
202052,2020-21,Average patients with influenza in ICU,1,HHS Region,3.57
202052,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.17
202052,2020-21,Influenza Hospital Admissions,2,HHS Region,54
202052,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,42.86
202052,2020-21,Average patients with influenza in ICU,2,HHS Region,6.14
202052,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.18
202052,2020-21,Influenza Hospital Admissions,3,HHS Region,55
202052,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,39
202052,2020-21,Average patients with influenza in ICU,3,HHS Region,12.71
202052,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.26
202052,2020-21,Influenza Hospital Admissions,4,HHS Region,176
202052,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,129.71
202052,2020-21,Average patients with influenza in ICU,4,HHS Region,35.71
202052,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.07
202052,2020-21,Influenza Hospital Admissions,5,HHS Region,36
202052,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,28.43
202052,2020-21,Average patients with influenza in ICU,5,HHS Region,7.71
202052,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.56
202052,2020-21,Influenza Hospital Admissions,6,HHS Region,238
202052,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,242.14
202052,2020-21,Average patients with influenza in ICU,6,HHS Region,23.71
202052,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.09
202052,2020-21,Influenza Hospital Admissions,7,HHS Region,13
202052,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,19
202052,2020-21,Average patients with influenza in ICU,7,HHS Region,7
202052,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.06
202052,2020-21,Influenza Hospital Admissions,8,HHS Region,7
202052,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,6.43
202052,2020-21,Average patients with influenza in ICU,8,HHS Region,2.29
202052,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.16
202052,2020-21,Influenza Hospital Admissions,9,HHS Region,80
202052,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,198.86
202052,2020-21,Average patients with influenza in ICU,9,HHS Region,28.86
202052,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.03
202052,2020-21,Influenza Hospital Admissions,10,HHS Region,5
202052,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,1.57
202052,2020-21,Average patients with influenza in ICU,10,HHS Region,0
202107,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.11
202107,2020-21,Influenza Hospital Admissions,3,HHS Region,33
202107,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,38.43
202107,2020-21,Average patients with influenza in ICU,3,HHS Region,9.29
202107,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.2
202107,2020-21,Influenza Hospital Admissions,4,HHS Region,136
202107,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,109
202107,2020-21,Average patients with influenza in ICU,4,HHS Region,20.57
202107,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.07
202107,2020-21,Influenza Hospital Admissions,5,HHS Region,37
202107,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,12.57
202107,2020-21,Average patients with influenza in ICU,5,HHS Region,3.71
202107,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.2
202107,2020-21,Influenza Hospital Admissions,6,HHS Region,86
202107,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,85.43
202107,2020-21,Average patients with influenza in ICU,6,HHS Region,20.71
202107,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.18
202107,2020-21,Influenza Hospital Admissions,7,HHS Region,26
202107,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,9.57
202107,2020-21,Average patients with influenza in ICU,7,HHS Region,2.71
202107,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.02
202107,2020-21,Influenza Hospital Admissions,8,HHS Region,2
202107,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,3.86
202107,2020-21,Average patients with influenza in ICU,8,HHS Region,0.86
202107,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.04
202107,2020-21,Influenza Hospital Admissions,9,HHS Region,22
202107,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,60.86
202107,2020-21,Average patients with influenza in ICU,9,HHS Region,9
202107,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.01
202107,2020-21,Influenza Hospital Admissions,10,HHS Region,2
202107,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,1.14
202107,2020-21,Average patients with influenza in ICU,10,HHS Region,0.57
202108,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.01
202108,2020-21,Influenza Hospital Admissions,1,HHS Region,2
202108,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,7.29
202108,2020-21,Average patients with influenza in ICU,1,HHS Region,1.71
202108,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.1
202108,2020-21,Influenza Hospital Admissions,2,HHS Region,30
202108,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,51.86
202108,2020-21,Average patients with influenza in ICU,2,HHS Region,8.71
202108,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.13
202108,2020-21,Influenza Hospital Admissions,3,HHS Region,40
202108,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,31
202108,2020-21,Average patients with influenza in ICU,3,HHS Region,9.29
202108,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.16
202108,2020-21,Influenza Hospital Admissions,4,HHS Region,110
202108,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,105
202108,2020-21,Average patients with influenza in ICU,4,HHS Region,17.57
202108,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.05
202108,2020-21,Influenza Hospital Admissions,5,HHS Region,28
202108,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,16.29
202108,2020-21,Average patients with influenza in ICU,5,HHS Region,5
202108,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.17
202108,2020-21,Influenza Hospital Admissions,6,HHS Region,73
202108,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,73.71
202108,2020-21,Average patients with influenza in ICU,6,HHS Region,18.86
202108,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.15
202108,2020-21,Influenza Hospital Admissions,7,HHS Region,21
202108,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,10.57
